task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-08-30T12:06:56.186772,22702,"{""line_text"": ""\u067e\u0634\u06cc\u0645\u0627\u0646 \u0645\u06cc \u0634\u0648\u06cc \u0648 \u0645\u06cc\u06af\u0648\u06cc\u06cc \u067e\u0646\u062f\u0627\u0634\u062a\u0645 \u06a9\u0647 \u062e\u06cc\u0631 \u0628\u0627\u0634\u062f \u0622\u0646 \u062e\u0648\u062f \u0646\u0628\u0648\u062f \u067e\u0633 \u0627\u06cc\u0646 \u062e\u06cc\u0627\u0644\u0627\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [313, 1265, 1721, 1339]}",1,0.0,82,0,ongoing,"[313, 1265, 1721, 1339]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,پشیمان می شوی و میگویی پنداشتم که خیر باشد آن خود نبود پس این خیالات
0,2017-08-30T12:06:56.608548,22703,"{""line_text"": ""\u0628\u0631 \u0645\u062b\u0627\u0644 \u0686\u0627\u062f\u0631\u0646\u062f \u0648 \u062f\u0631 \u0686\u0627\u062f\u0631 \u06a9\u0633\u06cc \u067e\u0646\u0647\u0627\u0646\u0633\u062a \u0647\u0631\u06af\u0627\u0647 \u06a9\u0647 \u062e\u06cc\u0627\u0644\u0627\u062a \u0627\u0632 \u0645\u06cc\u0627\u0646 \u0628\u0631\u062e\u06cc\u0632\u0646\u062f \u0648 \u062d\u0642\u0627\u06cc\u0642"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [313, 1359, 1719, 1434]}",1,0.0,82,0,ongoing,"[313, 1359, 1719, 1434]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,بر مثال چادرند و در چادر کسی پنهانست هرگاه که خیالات از میان برخیزند و حقایق
0,2017-08-30T12:06:57.011588,22704,"{""line_text"": ""\u0631\u0648\u06cc \u0646\u0645\u0627\u06cc\u0646\u062f \u0628\u06cc \u0686\u0627\u062f\u0631 \u062e\u06cc\u0627\u0644 \u0642\u06cc\u0627\u0645\u062a \u0628\u0627\u0634\u062f \u0622\u0646\u062c\u0627 \u06a9\u0647 \u062d\u0627\u0644 \u0686\u0646\u06cc\u0646 \u0634\u0648\u062f \u067e\u0634\u06cc\u0645\u0627\u0646\u06cc \u0646\u0645\u0627\u0646\u062f \u0647\u0631 \u062d\u0642\u06cc\u0642\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [313, 1459, 1724, 1529]}",1,0.0,82,0,ongoing,"[313, 1459, 1724, 1529]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,روی نمایند بی چادر خیال قیامت باشد آنجا که حال چنین شود پشیمانی نماند هر حقیقت
0,2017-08-30T12:06:57.438981,22705,"{""line_text"": ""\u06a9\u0647 \u062a\u0631\u0627 \u062c\u0630\u0628 \u0645\u06cc\u06a9\u0646\u062f \u0686\u06cc\u0632 \u062f\u06cc\u06af\u0631 \u063a\u06cc\u0631 \u0622\u0646 \u0646\u0628\u0627\u0634\u062f \u0647\u0645\u0627\u0646 \u062d\u0642\u06cc\u0642\u062a \u0628\u0627\u0634\u062f \u06a9\u0647 \u062a\u0631\u0627 \u062c\u0630\u0628 \u06a9\u0631\u062f"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [314, 1551, 1723, 1626]}",1,0.0,82,0,ongoing,"[314, 1551, 1723, 1626]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که ترا جذب میکند چیز دیگر غیر آن نباشد همان حقیقت باشد که ترا جذب کرد
0,2017-08-30T12:06:57.861941,22706,"{""line_text"": ""*"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [1305, 1638, 1327, 1659]}",1,0.0,82,0,ongoing,"[1305, 1638, 1327, 1659]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,*
0,2017-08-30T12:06:58.276035,22707,"{""line_text"": ""\u064a \u0627\u0644\u0633\u0631\u0627\u0626\u0631 \u0686\u0647 \u062c\u0627\u06cc \u0627\u06cc\u0646\u0633\u062a \u06a9\u0647 \u0645\u06cc \u06af\u0648\u06cc\u06cc\u0645 \u062f\u0631 \u062d\u0642\u06cc\u0642\u062a \u06a9\u0634\u0646\u062f\u0647 \u06cc\u06a9\u06cc\u0633\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [314, 1653, 1570, 1730]}",1,0.0,82,0,ongoing,"[314, 1653, 1570, 1730]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ي السرائر چه جای اینست که می گوییم در حقیقت کشنده یکیست
0,2017-08-30T12:06:58.692699,22708,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [559, 1687, 1277, 1727]}",1,0.0,82,0,ongoing,"[559, 1687, 1277, 1727]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:06:59.097625,22709,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [1575, 1651, 1727, 1667]}",1,0.0,82,0,ongoing,"[1575, 1651, 1727, 1667]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:06:59.479086,22710,"{""line_text"": ""\u06cc\u0648\u0645 \u062a\u0628\u0644"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [1575, 1672, 1727, 1740]}",1,0.0,82,0,ongoing,"[1575, 1672, 1727, 1740]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,یوم تبل
0,2017-08-30T12:06:59.945444,22711,"{""line_text"": ""\u0627\u0645\u0627 \u0645\u062a\u0639\u062f\u062f \u0645\u06cc\u0646\u0645\u0627\u06cc\u062f \u0646\u0645\u06cc \u0628\u06cc\u0646\u06cc \u06a9\u0647 \u0622\u062f\u0645\u06cc \u0631\u0627 \u0635\u062f \u0686\u06cc\u0632 \u0622\u0631\u0632\u0648\u0633\u062a \u06af\u0648\u0646\u0627\u06af\u0648\u0646 \u0645\u06cc\u06af\u0648\u06cc\u062f \u062a\u062a\u0645\u0627\u062c"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [315, 1750, 1723, 1832]}",1,0.0,82,0,ongoing,"[315, 1750, 1723, 1832]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,اما متعدد مینماید نمی بینی که آدمی را صد چیز آرزوست گوناگون میگوید تتماج
0,2017-08-30T12:07:00.369428,22712,"{""line_text"": ""\u0645\u06cc\u062e\u0648\u0627\u0647\u0645\u06f3 \u0628\u0648\u0631\u0643 \u062e\u0648\u0627\u0647\u0645 \u062d\u0644\u0648\u0664 \u062e\u0648\u0627\u0647\u0645 \u0642\u0644\u06cc\u0647 \u062e\u0648\u0627\u0647\u0645 \u0645\u06cc\u0648\u0647 \u062e\u0648\u0627\u0647\u0645 \u062e\u0631\u0645\u0627 \u062e\u0648\u0627\u0647\u0645 \u0627\u06cc\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [316, 1855, 1724, 1936]}",1,0.0,82,0,ongoing,"[316, 1855, 1724, 1936]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,میخواهم۳ بورك خواهم حلو٤ خواهم قلیه خواهم میوه خواهم خرما خواهم این
0,2017-08-30T12:07:00.781705,22713,"{""line_text"": ""\u0627\u0639\u062f\u0627\u062f\u0665 \u0645\u06cc\u0646\u0645\u0627\u06cc\u062f \u0648 \u0628\u06af\u0641\u062a \u0645\u06cc\u0622\u0648\u0631\u062f \u0627\u0645\u0627 \u0627\u0635\u0644\u0634 \u06cc\u06a9\u06cc\u0633\u062a \u0627\u0635\u0644\u0634 \u06af\u0631\u0633\u0646\u06af\u06cc\u0633\u062a \u0648 \u0622\u0646 \u06cc\u06a9\u06cc\u0633\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [315, 1944, 1723, 2016]}",1,0.0,82,0,ongoing,"[315, 1944, 1723, 2016]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,اعداد٥ مینماید و بگفت میآورد اما اصلش یکیست اصلش گرسنگیست و آن یکیست
0,2017-08-30T12:07:01.199282,22714,"{""line_text"": ""\u0646\u0645\u06cc \u0628\u06cc\u0646\u06cc \u0686\u0648\u0646 \u0627\u0632 \u06cc\u06a9 \u0686\u06cc\u0632 \u0633\u06cc\u0631 \u0634\u062f \u0645\u06cc\u06af\u0648\u06cc\u062f \u0647\u06cc\u0686 \u0627\u0632\u06cc\u0646\u0647\u0627\u0646\u0645\u06cc \u0628\u0627\u06cc\u062f \u067e\u0633 \u0645\u0639\u0644\u0648\u0645 \u0634\u062f \u06a9\u0647 \u062f\u0647"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [316, 2041, 1723, 2118]}",1,0.0,82,0,ongoing,"[316, 2041, 1723, 2118]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,نمی بینی چون از یک چیز سیر شد میگوید هیچ ازینهانمی باید پس معلوم شد که ده
0,2017-08-30T12:07:01.621352,22715,"{""line_text"": ""\u0648\u0635\u062f \u0646\u0628\u0648\u062f \u0628\u0644\u0643 \u06cc\u06a9 \u0628\u0648\u0666"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [1321, 2152, 1727, 2212]}",1,0.0,82,0,ongoing,"[1321, 2152, 1727, 2212]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,وصد نبود بلك یک بو٦
0,2017-08-30T12:07:02.144294,22716,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [1156, 2239, 1697, 2252]}",1,0.0,82,0,ongoing,"[1156, 2239, 1697, 2252]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:07:02.556933,22717,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [805, 2274, 852, 2286]}",1,0.0,82,0,ongoing,"[805, 2274, 852, 2286]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:07:02.974996,22718,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [395, 2280, 1713, 2335]}",1,0.0,82,0,ongoing,"[395, 2280, 1713, 2335]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:07:03.398228,22719,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [670, 2342, 1709, 2397]}",1,0.0,82,0,ongoing,"[670, 2342, 1709, 2397]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:07:03.815091,22720,"{""line_text"": ""\u0667"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1911, 2770], ""bbox"": [1010, 2451, 1034, 2482]}",1,0.0,82,0,ongoing,"[1010, 2451, 1034, 2482]","[1911, 2770]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0007_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,٧
0,2017-08-30T12:07:04.228252,22721,"{""line_text"": ""\u0641\u06cc\u0647 \u0645\u0627\u0641\u06cc\u0647"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [853, 234, 955, 263]}",1,0.0,82,0,ongoing,"[853, 234, 955, 263]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,فیه مافیه
0,2017-08-30T12:07:04.628263,22722,"{""line_text"": ""*"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [924, 291, 1380, 318]}",1,0.0,82,0,ongoing,"[924, 291, 1380, 318]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,*
0,2017-08-30T12:07:05.028855,22723,"{""line_text"": ""\u0648\u0645\u0627 \u062c\u0639\u0644\u0646\u0627 \u0639\u062f\u062a\u0647\u0645 \u0627\u0644\u0627 \u0641\u062a\u0646\u0629* [\u0627\u06cc\u0646\u06f1 \u0634\u0645\u0627\u0631 \u062e\u0644\u0642 \u0641\u062a\u0646\u0647 \u0627\u0633\u062a \u06a9\u0647 \u06af\u0648\u06cc\u0646\u062f"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [237, 294, 1469, 389]}",1,0.0,82,0,ongoing,"[237, 294, 1469, 389]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,وما جعلنا عدتهم الا فتنة* [این۱ شمار خلق فتنه است که گویند
0,2017-08-30T12:07:05.411961,22724,"{""line_text"": ""\u06cc\u06a9\u06cc \u0648\u0627\u06cc\u0634\u0627\u0646 \u0635\u062f \u06cc\u0639\u0646\u06cc \u0648\u0644\u06cc \u0631\u0627 \u06cc\u0643 \u06af\u0648\u06cc\u0646\u062f \u0648 \u062e\u0644\u0642\u0627\u0646 \u0628\u0633\u06cc\u0627\u0631 \u0631\u0627 \u0635\u062f \u0648 \u0647\u0632\u0627\u0631 \u06af\u0648\u06cc\u0646\u062f \u0627\u06cc\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [190, 397, 1587, 484]}",1,0.0,82,0,ongoing,"[190, 397, 1587, 484]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,یکی وایشان صد یعنی ولی را یك گویند و خلقان بسیار را صد و هزار گویند این
0,2017-08-30T12:07:05.811191,22725,"{""line_text"": ""\u0641\u062a\u0646\u0647\u0654 \u0639\u0638\u06cc\u0645 \u0627\u0633\u062a \u0627\u06cc\u0646 \u0646\u0638\u0631 \u0648 \u0627\u06cc\u0646 \u0627\u0646\u062f\u06cc\u0634\u0647 \u06a9\u0647 \u0627\u06cc\u0646 \u0627\u0646\u062f\u06cc\u0634\u06cc\u062f \u06a9\u0647 \u0627\u06cc\u0634\u0627\u0646 \u0631\u0627 \u0628\u0633\u06cc\u0627\u0631 \u0628\u06cc\u0646\u062f \u0648 \u0627\u0648 \u0631\u0627"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [194, 488, 1583, 571]}",1,0.0,82,0,ongoing,"[194, 488, 1583, 571]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,فتنهٔ عظیم است این نظر و این اندیشه که این اندیشید که ایشان را بسیار بیند و او را
0,2017-08-30T12:07:06.194811,22726,"{""line_text"": ""\u06cc\u06a9\u06cc \u0641\u062a\u0646\u0647\u0654 \u0639\u0638\u06cc\u0645 \u0627\u0633\u062a \u0648\u0645\u0627 \u062c\u0639\u0644\u0646\u0627 \u0639\u062f\u062a\u0647\u0645 \u0627\u0644\u0627\u0641\u062a\u0646\u0647] \u06a9\u062f\u0627\u0645 \u0635\u062f \u06a9\u062f\u0627\u0645 \u067e\u0646\u062c\u0627\u0647 \u06a9\u062f\u0627\u0645 \u0634\u0635\u062a \u0642\u0648\u0645\u06cc"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [194, 568, 1582, 662]}",1,0.0,82,0,ongoing,"[194, 568, 1582, 662]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,یکی فتنهٔ عظیم است وما جعلنا عدتهم الافتنه] کدام صد کدام پنجاه کدام شصت قومی
0,2017-08-30T12:07:06.635341,22727,"{""line_text"": ""\u0662"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [341, 681, 357, 705]}",1,0.0,82,0,ongoing,"[341, 681, 357, 705]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,٢
0,2017-08-30T12:07:07.053870,22728,"{""line_text"": ""\u06cc \u062f\u0633\u062a \u0648 \u0628\u06cc \u067e\u0627 \u0648 \u0628\u06cc \u0647\u0648\u0634 \u0648 \u0628\u06cc \u062c\u0627\u0646 \u0686\u0648\u0646 \u0637\u0644\u0633\u0645 \u0648 \u0698\u06cc\u0648\u0647 \u0648 \u0633\u06cc\u0645\u0627\u0628 \u0645\u06cc\u062c\u0646\u0628\u0646\u062f\u06f2 \u0627\u06a9\u0646\u0648\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [197, 674, 1577, 751]}",1,0.0,82,0,ongoing,"[197, 674, 1577, 751]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ی دست و بی پا و بی هوش و بی جان چون طلسم و ژیوه و سیماب میجنبند۲ اکنون
0,2017-08-30T12:07:07.465687,22729,"{""line_text"": ""\u0627\u06cc\u0634\u0627\u0646 \u0631\u0627 \u0634\u0635\u062a \u0648 \u06cc\u0627 \u0635\u062f \u0648 \u06cc\u0627 \u0647\u0632\u0627\u0631 \u06af\u0648\u06cc \u0648 \u0627\u06cc\u0646 \u0631\u0627 \u06cc\u06a9\u06cc \u0628\u0644\u0643 \u0627\u06cc\u0634\u0627\u0646 \u0647\u06cc\u0686\u0646\u062f \u0648 \u0627\u06cc\u0646 \u0647\u0632\u0627\u0631"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [200, 749, 1589, 833]}",1,0.0,82,0,ongoing,"[200, 749, 1589, 833]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ایشان را شصت و یا صد و یا هزار گوی و این را یکی بلك ایشان هیچند و این هزار
0,2017-08-30T12:07:07.862022,22730,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [949, 838, 1185, 865]}",1,0.0,82,0,ongoing,"[949, 838, 1185, 865]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:07:08.306779,22731,"{""line_text"": ""\u0648 \u0635\u062f \u0647\u0632\u0627\u0631 \u0648 \u0647\u0632\u0627\u0631\u0627\u0646 \u0647\u0632\u0627\u0631 \u0642\u0644\u06cc\u0644 \u0627\u0630\u0627 \u0639\u062f\u0648\u0627 \u06a9\u062b\u06cc\u0631 \u0627\u0630\u0627 \u0634\u062f\u0648\u0627 ."", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1994, 2746], ""bbox"": [550, 853, 1593, 931]}",1,0.0,82,0,ongoing,"[550, 853, 1593, 931]","[1994, 2746]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0008_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و صد هزار و هزاران هزار قلیل اذا عدوا کثیر اذا شدوا .
