task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-07-31T13:13:39.438907,14511,"{""line_text"": ""\u05e0 \u05e7\u05d9\u05d9\u05e1 | 8 \u05ea\u05e1\u05db\u05d9\u05dd \u05db\u05d5'\u05d9\u05d9\u05d9\u05ea | 11' \u05d2 \u05db\""\u05e1! \u05db\u05d5\u05d9\u05d9\u05d6 [13/14 \u05d6\u05db\u05e8\u05d9! \u05d9\u05d5\u05d9\u05d5. \u05d8' |`15 \u05de\u05e4\u05d5\u05e1\u05dc \u05d5\u05d5\u05d9 \u05db\u05d9 \u05d5' | 716 \u05db\u05d5\u05e0\u05e0\u05d5\u05ea \u05dc\""\u05d3 \u05d5\u05d9 | 16"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [835, 4012, 3512, 4083]}",1,0.0,67,0,completed,"[835, 4012, 3512, 4083]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,"נ קייס | 8 תסכים כו'ייית | 11' ג כ""ס! כוייז [13/14 זכרי! יויו. ט' |`15 מפוסל ווי כי ו' | 716 כוננות ל""ד וי | 16"
0,2017-07-31T13:13:39.451763,14512,"{""line_text"": ""\u05ea\u05d4\u05dc\u05d9\u05dd \u05e7\u05e1\""! \u05e4\u05d9 | 24/25 \u05d9\u05e4\u05e2\u05d9\u05d9 \u05e1\u05f0\u05d5 \u05db\""\u05d5 | 26 \u05e0\u05d5\u05e1\u05e4\u05d9\u05dd \u05ea\""\u05d8 \u05d2\u05e8\u05d9\u05d9 | 27 \u05e4\u05d9\u05e1 | 28 \u05d9 )\u05d9' \u05e9; \u05d1 \u05e7\""\u05de | 29 \u05d7`\u05dc\u05d9\u05e4\u05d9\u05dd \u05d9' \u05dc\u201d\u05d2 |"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [833, 4080, 3513, 4154]}",1,0.0,67,0,completed,"[833, 4080, 3513, 4154]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,"תהלים קס""! פי | 24/25 יפעיי סװו כ""ו | 26 נוספים ת""ט גריי | 27 פיס | 28 י )י' ש; ב ק""מ | 29 ח`ליפים י' ל”ג |"
0,2017-07-31T13:13:39.463602,14513,"{""line_text"": ""1 \u05e7\u05d8\u05e0\u05d9} \u05d7\u05e0\u05d0\u05df 1 \u05d5\u05d2\u05d1 \u05d9\u05e9 \u05e2\u05dc \u05d2\u05dc\u05d9\u05d5\u05df\u05e6\u05d5\u05e8\u05ea\u05d5\u05d9\u05e8( | 1 \u05d0\u05e8\u05d9\u05df} \u05d9\u05e9\u05e8\u05d0\u05dc\u05d1 \u05d3 | 1\u05dc\u05d4\u05dd[\u05dc\u05d5\u05d1\u05da | 1 \u05d4\u05d1\u05d0< \u05d5\u05dc\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [828, 4247, 3374, 4322]}",1,0.0,67,0,completed,"[828, 4247, 3374, 4322]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,1 קטני} חנאן 1 וגב יש על גליוןצורתויר( | 1 ארין} ישראלב ד | 1להם[לובך | 1 הבא< ולא
0,2017-07-31T13:13:39.474941,14514,"{""line_text"": ""\u201d\""\u05d3 \u05d9\u201d\u201d? \""\u05e8\u05d9\u05d9\u05e0\u05d2`\u05e8 ! 2-\u05e9\u05e0' < =: : \""|? \u05d9\u05d5\u05d9\u05d9 - \""-\u05e0\u05e7\u05e9! \u05d5\u05d9\u05d9\u05e7!!! \u05d5\u05d4\u05d1\u05e0\u05d9\u05d4! \u05e0\u05e1\u05d9\u05d5\u05e6\u05e0\u05d5'\u05d9\u05e4\u05d9\u05d4\u05d9 \u05d3> \u05d1\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [830, 4316, 3516, 4395]}",1,0.0,67,0,completed,"[830, 4316, 3516, 4395]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,"”""ד י””? ""ריינג`ר ! 2-שנ' < =: : ""|? יויי - ""-נקש! וייק!!! והבניה! נסיוצנו'יפיהי ד> בו"
0,2017-07-31T13:13:39.487018,14515,"{""line_text"": ""4-\u05d0\u05dd\u05e8< \u05dc\u05e8\u05d1\u05d9\u05df 5 \u05d9\u05e9\u05d0\u05d9\u05e8} \u05d9\u05e2\u05d6\u05d5\u05d1 \u05d1 |\u05be\u05be \u05e4 |\u05d05 \u05d9\u05df\u05d9'\u05d4\u05df > \u05d1\u05dc\u05d3 | 6 \u05d1\u05e2\u05d5\u05dc\u05dd \u05d1 \u05d3 |? \u05db\u05dc'\u05e8\u05e9\u05e2\u05d9 \u05db\u05d5\u05e4\u05d9\u05dd \u05d3\u05e4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [830, 4386, 3510, 4459]}",1,0.0,67,0,completed,"[830, 4386, 3510, 4459]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,4-אםר< לרבין 5 ישאיר} יעזוב ב |־־ פ |א5 יןי'הן > בלד | 6 בעולם ב ד |? כל'רשעי כופים דפ
0,2017-07-31T13:13:39.511064,14516,"{""line_text"": ""\u05db\u05d5' \u05d2\u05d5\u05d9\u05e1 > \u05d1[ 9 \u05d9\u05e9\u05e8\u05d0\u05dc < -\u05db\u05dc -\u05d1\u05d5? \u05e9\u05db\u05d4\u05d9\u05d5\u05d9\u05d0\u05dc\u05d4\u05d9! \u05d5\u05d0\u05dc\u05d9\u05dd \u05d2\u05dd \u05d0\u05dc\u05d5 \u05e8\u05e9\u05e2\u05d9 \u05db\u05d5\u05e4\u05d9\u05dd-\u05e0\u05e9\u05d9\u05d9\u05dd \u05d1|\u05d9| 19 \u05d2\u05d5\u05d1\u05e8\u05d9\u05df-'(\u00bb"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [818, 4455, 3516, 4537]}",1,0.0,67,0,completed,"[818, 4455, 3516, 4537]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,כו' גויס > ב[ 9 ישראל < -כל -בו? שכהיויאלהי! ואלים גם אלו רשעי כופים-נשיים ב|י| 19 גוברין-'(»
0,2017-07-31T13:13:39.522061,14517,"{""line_text"": ""`\u05d0\u05dc! \u05e8\u05e9\u05e2\u05d9 \u05d9\u05e9\u05e8\u05d0\u05dc \u05d5\u05e8\u05e9\u05e2\u05d9 \u05d0\u05d5\u05de\u05d5\u05ea \u05d1 \u05d3\u05df 11 \u05e9\u05dc\u05e9\u05d4\u05d5\u05d1 [\"" | 2\u05da\u05d4\u05e2\u05d5\u05dc\u05dd \u05d4\u05d1\u05d0 \u05d1 \u05d3' | 12 \u05da\u05d6\u05dc\u05dd < \u05d0\u05d7\u05ea'\u05dc\u05d5?\u201d"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [823, 4523, 3553, 4595]}",1,0.0,67,0,completed,"[823, 4523, 3553, 4595]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,"`אל! רשעי ישראל ורשעי אומות ב דן 11 שלשהוב ["" | 2ךהעולם הבא ב ד' | 12 ךזלם < אחת'לו?”"
0,2017-07-31T13:13:39.539713,14518,"{""line_text"": ""\u05e2\u05d5\u05dc\u05dd \u05d2\u05d0\u05dc\u05d5 \u05e6\u05d3\u05d9\u05e7\u05d9\u05dd \u05d2\u05de\u05d5\u05e8\u05d9\u05dd \u05d0\u05d7\u05ea \u05dc\u05d4\u05e8\u05e4\u05d5\u05ea \u05dc\u05d5\u05e8\u05d0\u05d5\u05df \u05e2\u05d5\u05dc\u05dd-\u05d9\u05d1' \u05d3 | 18 \u05d5\u05dd\u05e6\u05e4\u05e6\u05e4\u05d9\u05df \u05db\u05da )\u05d2\u05dd \u05d4\u05db\u05d9 \u05d9\u05e9 \u05e6\u05d9\u05d5\u05df \u05e9\u05dc \u05e4\u05d9:"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [898, 4592, 3517, 4666]}",1,0.0,67,0,completed,"[898, 4592, 3517, 4666]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,עולם גאלו צדיקים גמורים אחת להרפות לוראון עולם-יב' ד | 18 וםצפצפין כך )גם הכי יש ציון של פי:
0,2017-07-31T13:13:39.551235,14519,"{""line_text"": ""\u05e2\u05d2\u05dc \u05d5\u05d1\u05dc\u05d9\u05d5\u05df\u05d0\u05db( | 13 \u05d4\u05d9\u05e4\u05d1\u05d5[ \u05d1\u05d4 \u05d0\u05d1\u05d9>\u05d0\u05da\u05d2|113|`151\u05d5\u05e6\u05e8\u05d0\u05e4\u05ea\u05d9\u05dd` \u05d5\u05d0\u05e0\u05d9 . . '. \u05dc\u05d0\u05dc \u05d5\u05d5\u05d0\u05e0\u05d9 \u05d0\u05e2\u05d2\u05d4\u05d0\u05d0\u05d5\u05ea\u05d5 \u05d2\u05e4[ \u05ea\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [822, 4660, 3518, 4740]}",1,0.0,67,0,completed,"[822, 4660, 3518, 4740]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,עגל ובליוןאכ( | 13 היפבו[ בה אבי>אךג|113|`151וצראפתים` ואני . . '. לאל וואני אעגהאאותו גפ[ תו
0,2017-07-31T13:13:39.562965,14520,"{""line_text"": ""\u05d1\u05da|15\u05dd\u05d5\u05e8\u05d9\u05d3...\u05d5\u05d9\u05e2\u05dc>\u05d1\u05da|16 \u05d5\u05e8\u05db\u05d1 |\"" \u05e4|16 \u05d0\u05e1\u05e8 \u05d3\u05d5\u05d3} \u05d4\u05d5\u05d0 \u05e9\u05de\u05d3\u05d1\u05e8\u05ea}? ,!!!"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [817, 4731, 3517, 4802]}",1,0.0,67,0,completed,"[817, 4731, 3517, 4802]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,"בך|15םוריד...ויעל>בך|16 ורכב |"" פ|16 אסר דוד} הוא שמדברת}? ,!!!"
0,2017-07-31T13:13:39.574554,14521,"{""line_text"": ""\u05d5\u05d1'\u05da\u05d2\u05d5 1-1 \u05d4\u05e4\u05e8\u05e9\u05d4 < \u05d2\u05d5\u05dc!: \u05d3 | 19 \u05d5\u05de\u05e1\u05d5\u05e8\u05ea] <1\u05d2\u05e2\u05e9\u05d9\u05ea \u05d0\u05e4\u05e8 \u05d1 \u05d3 | 19 \u05db\u05e4\u05d5\u05d4\u05d05 |211 \u05d5\u05e4\u05e0\u05d7\u05e1"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [816, 4797, 3518, 4874]}",1,0.0,67,0,completed,"[816, 4797, 3518, 4874]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,וב'ךגו 1-1 הפרשה < גול!: ד | 19 ומסורת] <1געשית אפר ב ד | 19 כפוהא5 |211 ופנחס
0,2017-07-31T13:13:39.585823,14522,"{""line_text"": ""\u05d1\u05d9|`\u05e4|20 \u05db\u05d9\u05d4\u05d9\u05d5\u05da>\u05d1|20 \u05d0\u05e4\u05d3>\u05e4|20[21 \u05ea\u05d7\u05ea\u05d0\u05e6\u05d1\u05d0\u05d5\u05ea > \u05d1 \u05e8|20\u05d5\u20aa"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [815, 4868, 3518, 4938]}",1,0.0,67,0,completed,"[815, 4868, 3518, 4938]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,בי|`פ|20 כיהיוך>ב|20 אפד>פ|20[21 תחתאצבאות > ב ר|20ו₪
0,2017-07-31T13:13:39.596955,14523,"{""line_text"": ""\u05e4\u05dc\u05d9\u05e7\u05e1\u05d9\u05dd? \u05d0\u05e9\u05e8 \u05e4 | 21 \u05d4\u05de\u05d9\u05e0\u05d9\u05df\u05be\u05d5\u05d3\u05e1\u05e9\u05d5\u05dd\u05e8\u05d9\u05df\u05d0>\u05d9| 272 '\u05d5\u05e8\u05d1\u05d5\u05e4\u05e8\u05d9\u05dd \u05d1 \u05d3 | 22 \u05d5\u05e4\u05d5\u05e8\u05e9\u05d9\u05df \u05d1 \u05d3 \u05da22 \u05d5\u05e9\u05d0\u05d9\u05df \u05e1\u05d5\u05d7\u05d8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [816, 4932, 3517, 5010]}",1,0.0,67,0,completed,"[816, 4932, 3517, 5010]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,פליקסים? אשר פ | 21 המינין־ודסשוםריןא>י| 272 'ורבופרים ב ד | 22 ופורשין ב ד ך22 ושאין סוחט
0,2017-07-31T13:13:39.609680,14524,"{""line_text"": ""\u05d1 \u05d3 | 25526-\u05d4\u05e4\u05e9\u05e2\u05d9\u05dd . . . \u05db\u05de\u05d5 > | 26 \u05db\u05d5\u05e8. . . \u05d1\u05dc\u05d5\u05df \u05df 28\u05be\u05e4\u05db\u05d5\u05df '. . \u05d8\u05dc\u05e4\u05d5\u05e1 `>\u05be\u05df 29 \u05d0\u05e9\u05e8 . . \u05d5'-\u05d0\u05d5\u05e1\u05d4}"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [819, 5002, 3519, 5079]}",1,0.0,67,0,completed,"[819, 5002, 3519, 5079]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ב ד | 25526-הפשעים . . . כמו > | 26 כור. . . בלון ן 28־פכון '. . טלפוס `>־ן 29 אשר . . ו'-אוסה}
0,2017-07-31T13:13:39.623701,14525,"{""line_text"": ""\u05d5\u05d2' \u05d4\u05e9\u05e4\u05d9\u05dd \u05d1 |\u201d |"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [3075, 5073, 3517, 5142]}",1,0.0,67,0,completed,"[3075, 5073, 3517, 5142]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,וג' השפים ב |” |
0,2017-07-31T13:13:39.635107,14526,"{""line_text"": ""\u05d3"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [819, 4624, 868, 4657]}",1,0.0,67,0,completed,"[819, 4624, 868, 4657]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ד
0,2017-07-31T13:13:39.649371,14527,"{""line_text"": ""60 8113"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1064, 5453, 1552, 5620]}",1,0.0,67,0,completed,"[1064, 5453, 1552, 5620]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_18_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,60 8113
0,2017-07-31T13:13:53.044804,14528,"{""line_text"": ""432 \u05e1\u05e0\u05d4\u05d3\u05e8\u05d9\u05df \u05d9\u05d0 ]7-11[ \u05d9\u05d1 ]1\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1650, 588, 3499, 708]}",1,0.0,67,0,completed,"[1650, 588, 3499, 708]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,432 סנהדרין יא ]7-11[ יב ]1ן
0,2017-07-31T13:13:53.056250,14529,"{""line_text"": ""\u05db\u05d9\u05d5\u05e6\u05d0 \u05d1\u05d4: \u05d9 \u05d1\u05df \u05e1\u05d5\u05e8\u05e8 \u05d5\u05de\u05d5\u05e8\u05d4 \u05d5\u05d6\u05e7\u05df \u05de\u05de\u05e8\u05d0 \u05e2\u05dc \u05e4\u05d9 \u05d1\u05d9\u05ea \u05d3\u05d9\u05df \u05d5\u05d4\u05e4\u05e1\u05d9\u05d3\u05d5 \u05d5\u05d4\u05de\u05d3\u05d9\u05d4 \u05d5\u05d1\u05d1\u05d9\u05d01"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [823, 785, 3494, 887]}",1,0.0,67,0,completed,"[823, 785, 3494, 887]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,כיוצא בה: י בן סורר ומורה וזקן ממרא על פי בית דין והפסידו והמדיה ובביא1
0,2017-07-31T13:13:53.067654,14530,"{""line_text"": ""\u05d4\u05e9\u05e7\u05e8 \u05d5\u05e2\u05d3\u05d9\u05dd \u05d6\u05d5\u05de\u05de\u05d9\u05df \u05d0\u05d9\u05df \u05de\u05de\u05d9\u05d7\u05d9\u05df \u05d0\u05d5\u05ea\u05d5 \u05de\u05d9\u05d3 \u05d0\u05dc\u05d0 \u05de\u05e2\u05dc\u05d9\u05d5 \u05d0\u05d5\u05ea\u05d5 \u05dc\u05d1\u05d9\u05ea \u05d3\u05d9\u05df \u05d4\u05d2\u05d3\u05d5\u05dc"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [876, 889, 3503, 991]}",1,0.0,67,0,completed,"[876, 889, 3503, 991]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,השקר ועדים זוממין אין ממיחין אותו מיד אלא מעליו אותו לבית דין הגדול
0,2017-07-31T13:13:53.078275,14531,"{""line_text"": ""\u05e9\u05d1\u05d9\u05e8\u05d5\u05e9\u05dc\u05dd \u05d5\u05de\u05e9\u05d8\u05e8\u05d9\u05df \u05d0\u05d5\u05ea\u05d5 \u05e2\u05d3 \u05d4\u05e8\u05d2\u05dc \u05d5\u05d8\u05de\u05d9\u05d4\u05d9\u05df \u05d0\u05d5\u05ea\u05df \u05d1\u05e8\u05d2\u05dc \u05e9\u05e0' \u05d5\u05db\u05dc \u05d4\u05e2\u05dd \u05d9\u05e9\u05de\u05e2\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [874, 990, 3504, 1090]}",1,0.0,67,0,completed,"[874, 990, 3504, 1090]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,שבירושלם ומשטרין אותו עד הרגל וטמיהין אותן ברגל שנ' וכל העם ישמעו
0,2017-07-31T13:13:53.089017,14532,"{""line_text"": ""\u05d5\u05d9\u05e8\u05d0\u05d5 \u05d5\u05dc\u05d0 \u05d9\u05d5\u05d9\u05d3\u05d5\u05df \u05e2\u05d5\u05d3 \u05d3\u05d1\u05e8\u05d9 \u05e8' \u05e2\u05e7\u05d9\u05d1\u05d0 \u05d0\u05e1' \u05dc\u05d5 \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d5\u05db\u05d9 \u05e0\u05d0\u05de\u05e8 \u05d5\u05db\u05dc \u05d4\u05e2\u05dd"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [875, 1093, 3503, 1196]}",1,0.0,67,0,completed,"[875, 1093, 3503, 1196]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ויראו ולא יוידון עוד דברי ר' עקיבא אס' לו ר' יהודה וכי נאמר וכל העם
0,2017-07-31T13:13:53.106936,14533,"{""line_text"": ""\u05d9\u05e8\u05d0\u05d5 \u05d5\u05d9\u05e8\u05d0\u05d5 \u05d0\u05dc\u05d0 \u05dc\u05d0 \u05e0\u05d0\u05de\u05e8 \u05d0\u05dc\u05d0 \u05db\u05dc \u05d4\u05e2\u05dd \u05d9\u05e9\u05de\u05e2\u05d5 \u05d5\u05d9\u05e8\u05d0\u05d5 \u05d5\u05dc\u05de\u05d4 \u05de\u05e2\u05e0\u05d9\u05df \u05d0\u05ea \u05d3\u05d9\u05e0\u05d5 \u05e9\u05dc5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [813, 1194, 3503, 1294]}",1,0.0,67,0,completed,"[813, 1194, 3503, 1294]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_16_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,יראו ויראו אלא לא נאמר אלא כל העם ישמעו ויראו ולמה מענין את דינו של5
